epoch,acc,loss
0,0.020543924714867743,4.726138599090113
1,0.06045783559019681,4.396776145089048
2,0.08980629989424346,4.160381869639092
3,0.125024457664942,3.97963708605325
4,0.1470358061590171,3.8380110266856593
5,0.17012326446321935,3.6858775000170096
6,0.20309137243276776,3.531978214120613
7,0.23165721018279142,3.3726820682644307
8,0.2621796134676375,3.2099282710292387
9,0.28624535352866304,3.0805316754829812
10,0.31305028349773406,2.968078427248518
11,0.3400508727148726,2.8308839791909377
12,0.3636274703796002,2.707615486448046
13,0.3808452360692077,2.6230350165911975
14,0.40950890346658925,2.499234432496336
15,0.4296615136285464,2.3844621642604777
16,0.45206417236641133,2.2942505492153664
17,0.4822930893105459,2.178929759667265
18,0.49119545652590674,2.0944509871713666
19,0.5113480688686638,2.0184086512222468
20,0.5330659307552583,1.9215083305114078
21,0.5442183494766125,1.8626292372281668
22,0.5547837966856624,1.8073501591928736
23,0.5736646415686518,1.7252475743123146
24,0.598121694055725,1.6430350060426566
25,0.599099979962045,1.6458083797261525
26,0.6164155737034986,1.5467700435909546
27,0.6295245515754418,1.4980893759689227
28,0.628448442563435,1.472903463634533
29,0.6441987880380436,1.4155686385033066
30,0.6516337306228689,1.3943533473485044
31,0.660340440244713,1.3353063124887072
32,0.6789278003817737,1.2879979458020359
33,0.6769712389425111,1.27046711665617
34,0.6895910771864311,1.2155952203229456
35,0.6900802193159601,1.201521157014279
36,0.6931128900325408,1.1981635321448447
37,0.7145372718030332,1.1375233552747919
38,0.7139503026843608,1.1149004134348615
39,0.7289180158577514,1.0572928445629821
40,0.7208961040463799,1.0801176124824001
41,0.7271571083967757,1.0452337304082455
42,0.7311680664045427,1.0302827273462878
43,0.7486793171039324,0.9772618949191721
44,0.7511250237573315,0.9625902054574457
45,0.7625709245102766,0.9419348154153593
46,0.7593425895994691,0.9322904187845544
47,0.7636470329362663,0.9251082199551872
48,0.7654079399715779,0.883535280430114
49,0.7692232423508804,0.8909836926763013
50,0.7649188025243547,0.8874488514746922
51,0.774408137050773,0.8563738879427893
52,0.7866366639328058,0.8299898656906123
53,0.8009195844036939,0.7777377050686612
54,0.7954412023514084,0.7837418972690776
55,0.7931911586152437,0.7823673426096184
56,0.8018000358192684,0.7575228508467824
57,0.767560164007369,0.8780126539234825
58,0.8039522589512521,0.7509617237395142
59,0.8092349814916165,0.7317700708196415
60,0.8043435699399543,0.7381992459273856
61,0.8115828586018872,0.7239344767472488
62,0.8201917443191952,0.6866445933111308
63,0.8178438625790979,0.6855774455674822
64,0.8180395228898681,0.6783187863931011
65,0.8248874955600872,0.6807998169007261
66,0.8159851238723371,0.7208854617542587
67,0.8153003310123971,0.6975536955835021
68,0.8211700227763923,0.6741704922894679
69,0.8266484035516853,0.6498406801589243
70,0.8343768301914639,0.6298483571668493
71,0.8407356610528598,0.6083892867759211
72,0.8368225376437122,0.6132848822373975
73,0.8434748559099801,0.6012556323188668
74,0.8394638965727415,0.5945906996992301
75,0.8436705107395953,0.5784003835377733
76,0.84592055958373,0.5887446479686506
77,0.8459205604350584,0.5789962790307293
78,0.8488554058651522,0.5667649184998159
79,0.8453335921152351,0.5780977772170143
80,0.8560946945795642,0.5397094907324722
81,0.8514967699546306,0.5780728785836797
82,0.8517902530503819,0.5520556752120439
83,0.8559968641851075,0.5455653369151691
84,0.8540403014163732,0.5451795020253866
85,0.8545294440240455,0.5486289473096351
86,0.8550185815237479,0.5504411342538306
87,0.8540403005650449,0.5430479113386466
88,0.8632361550278403,0.5135094955610193
89,0.8564860080697723,0.5356239219138013
90,0.8614752470887214,0.5114826205035486
91,0.8754646793558881,0.47516813246608713
92,0.8620622141315522,0.5125561033826919
93,0.8659753452026547,0.4959284681553501
94,0.8707689281149961,0.49820620988772074
95,0.8706710985718676,0.4918173503264059
96,0.8721385221382429,0.4645455867398796
97,0.8733124604805461,0.48635681021781474
98,0.8705732698800676,0.4723361359169002
99,0.87311680352261,0.46726726981765854
100,0.8779103877119439,0.4601290233562987
101,0.8776169016365435,0.46297271272436885
102,0.8779103864349513,0.4589505426729992
103,0.8751711966858011,0.4622976909477407
104,0.8812365483349024,0.44312234832667435
105,0.881236546684725,0.43402419426895544
106,0.8517902521465744,0.5473004171131056
107,0.8777147290513512,0.45380161029947774
108,0.882019171484341,0.4379589949443459
109,0.8866170982900745,0.4218679744244785
110,0.8824104866772057,0.4244271651565638
111,0.88505184816022,0.4256970608439965
112,0.8868127522683614,0.4232188526900331
113,0.890432400669377,0.4068492281481527
114,0.8863236156199874,0.40750027253255877
115,0.8873997227165056,0.41904924472316885
116,0.8926824495135117,0.3965515443645935
117,0.8933672456738068,0.39163936873068084
118,0.8895519432945043,0.41019838581066137
119,0.8923889651932471,0.4024619910202015
120,0.8938563870044866,0.39113443906066747
121,0.8949324983576463,0.3941256679278184
122,0.8871062400464185,0.4089898312942864
123,0.9000195664940597,0.3628531269768497
124,0.8906280554989923,0.39409184256847163
125,0.8961064388282703,0.37844837095418615
126,0.8945411844417741,0.3771899080184942
127,0.8949324967074688,0.3767965191953734
128,0.8855409894908998,0.41739763840785166
129,0.8995304247377157,0.38358049515974707
130,0.8985521443096351,0.3650608732290544
131,0.9006065352395471,0.3620184553534556
132,0.8941498696745737,0.3781915985767948
133,0.8968890602750522,0.37063879071660316
134,0.9046174924484649,0.35860663924058833
135,0.9021717866463942,0.36680838433838686
136,0.899530425215859,0.36031510352044627
137,0.9004108791329394,0.3525317759495254
138,0.9055957708531829,0.35654372658935507
139,0.9056936003963114,0.3463017699323772
0,0.013989434448695654,4.767276459023855
1,0.029054979239598665,4.54664620292371
2,0.05419682996207967,4.3269855778316675
3,0.07522989574158712,4.16878235687647
4,0.09704558738487104,4.036666915085982
5,0.11993739006060883,3.8992575361779513
6,0.13275288659266543,3.786848496770327
7,0.16053609986232115,3.679751179731888
8,0.1749168474819767,3.5744364476675066
9,0.190667189285232,3.483498988774769
10,0.20064566748202536,3.4107708470785463
11,0.22265701544402025,3.2910142975109147
12,0.24320093840302331,3.212453211130543
13,0.25298376075997786,3.132518088670655
14,0.280180005178459,3.0088640891789598
15,0.2883975750644061,2.9553625910885297
16,0.3073762482120738,2.8583392668460776
17,0.3216591683651715,2.8026587669687526
18,0.33105067605988386,2.7134795919646724
19,0.35042066291204943,2.662801636615814
20,0.3703776174440843,2.5546980002019253
21,0.3780082166690552,2.5067100412130494
22,0.40363920909612994,2.4028920899093373
23,0.4107806684263087,2.372843046777054
24,0.4290745432868183,2.2952655629970815
25,0.43680297375611654,2.2474719864518367
26,0.4313245933540085,2.2377876149677434
27,0.47241244129391946,2.114795125969887
28,0.4689884534689853,2.0821003200862767
29,0.479553900465203,2.020531960066413
30,0.4915867686866431,1.971042357028009
31,0.5007826203826216,1.9380708050060775
32,0.5208374057887142,1.8556906806002202
33,0.5226961401309596,1.8482840372680616
34,0.540011736161087,1.7721251607920834
35,0.546859708778827,1.7376500944922382
36,0.5541968236835333,1.7119377600052799
37,0.5658383858638881,1.6800033112744066
38,0.5685775746013572,1.6391011045021546
39,0.5852083723428687,1.5953955367525317
40,0.5821756973171672,1.5670564902362887
41,0.5992956355905095,1.5040709952906
42,0.6022304818719316,1.4865287616513663
43,0.6134807246552594,1.4729605837125783
44,0.6154372899254995,1.4264137198712303
45,0.627567987477236,1.404835229113806
46,0.634024654158849,1.3578150731212029
47,0.6341224790196717,1.366647023903696
48,0.6441987851108737,1.3205871322842593
49,0.6509489335587664,1.2827823883258906
50,0.6579925639857707,1.2582490581634973
51,0.6638622593154321,1.2483641199783624
52,0.6757972971424154,1.2051979487620088
53,0.6851888077118187,1.1754361669323585
54,0.6807865382896853,1.191998582353006
55,0.6707102288456491,1.2049710494481614
56,0.695167285429011,1.114129933160337
57,0.6899823889215033,1.127114466685788
58,0.7094502015382991,1.053130466325529
59,0.7019174288768074,1.0813698278810384
60,0.7179612598407994,1.052121183738576
61,0.7027978871554876,1.089720718479511
62,0.718059084701622,1.0172046110579918
63,0.7304832681159268,0.9786125927125972
64,0.707591464959859,1.0701185847198722
65,0.7278419071635349,0.995514869923182
66,0.7369399328820511,0.9521385826399312
67,0.7216787297498035,0.9972275060593697
68,0.7419291726998494,0.927158435501597
69,0.7495597714991561,0.8980960620870051
70,0.7531794118125525,0.8812921814222529
71,0.7562120889140957,0.8726799430049018
72,0.7522989617264497,0.8846788405643193
73,0.7642340041832596,0.8375509046069145
74,0.7609078439859652,0.8521072939752576
75,0.772940713910062,0.8173179801599407
76,0.769712385809881,0.8043060447955827
