epoch,acc,loss
66,0.8183330051342911,0.7401766118031732
67,0.8145177066384451,0.7490044409743355
68,0.826844057051829,0.7125486466356498
69,0.8281158236602681,0.6825125356303389
70,0.8302680463665877,0.6772522847526664
71,0.8273331979568447,0.6899342844249964
72,0.8378986438889019,0.6530387342353178
73,0.8450401056141705,0.6408514959678984
74,0.8403443501166368,0.6436207060460887
75,0.8514967677738307,0.5913106841996849
76,0.8483662654382799,0.6244817818681734
77,0.8529641887862209,0.5938510030545943
78,0.8518880816897029,0.5974982856958522
79,0.8605947931191619,0.5611794385331991
80,0.8693015019946359,0.5358741977817857
81,0.8624535280999035,0.5431027415286326
82,0.8681275649293251,0.5309691568499464
83,0.8690080146947221,0.5190445688113824
84,0.8743885714080417,0.5063941856382284
85,0.8734102887991613,0.49785677217948554
86,0.872627661766266,0.5189381090935441
87,0.8761494763675116,0.497271716259891
88,0.8746820562064496,0.500556388118045
89,0.8805517500987656,0.4828367571431558
90,0.8869105835141465,0.4731456172307966
91,0.8789864995957261,0.4810323076247236
92,0.8732146331182177,0.5186505799781808
93,0.8816278605481179,0.4705253060407116
94,0.8920954794910317,0.44559288048955287
95,0.8919976499479033,0.43688391196808257
96,0.8891606336352736,0.447379308671628
97,0.899432597322908,0.40931898509860154
98,0.8986499682141712,0.4142948220522407
99,0.898258656852284,0.40537237392811715
100,0.8799647800762858,0.47558475901378017
101,0.8970847176586525,0.4157820519951313
102,0.8997260791941459,0.39994586293238105
103,0.8969868898181808,0.42014867321050003
104,0.9061827451323045,0.37451107116466026
105,0.9050088042360163,0.38014925964594976
106,0.9057914329190889,0.38003298602349556
107,0.9101936976589164,0.36132554424191565
108,0.9084327926994467,0.3580276107128015
109,0.9109763259163249,0.3651265186124458
110,0.9070631956965507,0.3706383436526123
111,0.914400313528427,0.3492024096665236
112,0.9121502629816357,0.3559167255084406
113,0.9172373294153925,0.33108589730936705
114,0.9153785961897867,0.3410704433334898
115,0.9145959696350348,0.34972258690513036
116,0.9190960660463116,0.3246414963009481
117,0.9142046578999625,0.34136729494846574
118,0.9211504566555176,0.3334726500603985
119,0.9200743504103278,0.3274361810589233
120,0.9273136357194266,0.29916427077623853
121,0.9231070211269086,0.3088923713917212
122,0.9216396009658465,0.3147447006916647
123,0.9240853076192456,0.3098303192576936
124,0.9288788841466245,0.298870287154098
125,0.9207591486989437,0.3108148542350343
126,0.9154764223276017,0.34835567898542485
127,0.9062805704712704,0.38907842494939504
128,0.9140090034960114,0.3471308824150874
129,0.9276071205178344,0.2930708372930105
130,0.9306397899574227,0.274074890876214
131,0.9334768130806789,0.28897504396831414
132,0.9230091932864367,0.31041138325629286
133,0.9327920139407346,0.269688309153906
134,0.9360203462975573,0.2792022157977225
135,0.92927019635984,0.28373830234316655
136,0.9360203424665797,0.2661472718920186
137,0.937096452542747,0.258342731856319
138,0.9354333758494131,0.26708874176188024
139,0.9396399874622821,0.24517401982317208
0,0.015652514068470662,4.738462820605414
1,0.03952259802288842,4.473569686434736
2,0.06212091520924294,4.299792620095925
3,0.08188221438031121,4.167896958322027
4,0.11113285095103098,3.986219053608031
5,0.14204656676761188,3.80193978577205
6,0.17266679869177895,3.6277874205308844
7,0.20945020627381283,3.4353834455014676
8,0.24613578649351822,3.265091181454465
9,0.2673645088585056,3.1232936969360385
10,0.30747407658462583,2.939253696884994
11,0.33388769322384176,2.76410449285886
12,0.3679319133986071,2.62216217175922
13,0.3989434539163866,2.4705705793606887
14,0.42770495006096293,2.3369809292319514
15,0.45089023359844393,2.2512178959923
16,0.4835648573009358,2.117480789301937
17,0.4869888448066218,2.061937062118973
18,0.521815688875738,1.9174792718756715
19,0.5444140055832203,1.7974781228987071
20,0.5591860663206277,1.7547029876424431
21,0.5751320658260025,1.668616799861805
22,0.60858931837192,1.5293155934415996
23,0.630698492632083,1.4445946484401813
24,0.6479162581074007,1.3862021538643798
25,0.6523185286986527,1.3613369105392137
26,0.6647427091333082,1.3033828527125983
27,0.672079826008898,1.252745031669074
28,0.6870475464710586,1.1846241122343097
29,0.6987869281914341,1.1563598833434434
30,0.7048522773390296,1.098023221908402
31,0.7116024263729394,1.0702217255896305
32,0.7171786315833909,1.0495936641241095
33,0.7333202870350205,1.0019405633531842
34,0.7322441758946928,0.9942733305986556
35,0.7506358815753233,0.9318718612368991
36,0.7453531582361097,0.9350800026573329
37,0.7493641141680351,0.9172492614815879
38,0.7654079408229062,0.8653972423703755
39,0.7702015245865759,0.844475403343528
40,0.7761690463193637,0.8313613820218265
41,0.7781256098869471,0.8025731552145156
42,0.788104087073517,0.7697898179607554
43,0.7879084318707167,0.7613259264924153
44,0.7933868071123756,0.7495570390909251
45,0.7971042829281989,0.757958893068871
46,0.8002347853162288,0.7341740818884106
47,0.7948542345097284,0.746399293415142
48,0.8010174110196524,0.7297976017144067
49,0.8198004265723455,0.6452019312416264
50,0.8166699255137871,0.6504712610113204
51,0.7991586731117407,0.7229175757368211
52,0.82381138548392,0.6415398696831436
53,0.8280179945428039,0.6346655142380753
54,0.8351594554167441,0.5870597710732004
55,0.8357464271418807,0.5973736268696522
56,0.8303658754840519,0.6055704743829703
57,0.819506941878896,0.634145469773751
58,0.8420074306409482,0.5627072833156287
59,0.8264527465937492,0.6210219427386368
60,0.8407356674378222,0.5766113241666149
61,0.852964191340206,0.543257080429607
62,0.8426922280782357,0.5613385919919571
63,0.825278805697461,0.6347262245178152
64,0.8559968663134283,0.5186728164021562
65,0.843572686356916,0.5541616398873942
66,0.8522793947542467,0.5273324986400436
67,0.8544316136295887,0.5183965847307258
68,0.852866362700885,0.5235858354954378
69,0.8621600462811447,0.4859431176310625
70,0.8633339832939763,0.4889518012788502
71,0.8755625093246808,0.45026804048752417
72,0.8406378358188522,0.5564139426655439
73,0.8694971593782361,0.4593579564524664
74,0.8656818565732695,0.47222026692700814
75,0.8667579688302366,0.476652918316058
76,0.877225589423328,0.451018909686665
77,0.8713558947321627,0.4611451847123784
78,0.8731168052252667,0.4514124662142967
79,0.8814322023131893,0.4137533918180547
80,0.8758559958257454,0.44240904472848436
81,0.8733124579265612,0.45152351068126156
82,0.876736450220969,0.42807048784411833
83,0.8765407907090479,0.4231998870323092
84,0.8761494793996398,0.4375975486281053
85,0.8807474057272301,0.41498628239171237
86,0.8788886669679902,0.42984402781779524
87,0.8465075326908174,0.560120118205747
88,0.8863236134916667,0.4061196052883497
89,0.8883780058035293,0.40492056755447803
90,0.8916063398630086,0.3869001163919164
91,0.8892584619014097,0.3969401285182404
92,0.8960086080081494,0.36265673980516266
93,0.893758559589679,0.3761381139524858
94,0.8930737600240706,0.3838852629673397
95,0.8808452353228376,0.42216015349387703
96,0.8950303270494464,0.3592853504878197
97,0.89141068162808,0.37899622629410784
98,0.8865192679480969,0.39956581679587727
99,0.8982586572779482,0.3798813895389621
100,0.9043240085013854,0.35006488923430207
101,0.8942477009203588,0.36579518615791323
102,0.9050088042360163,0.3454098703204489
103,0.8942477026230155,0.37922740292815027
104,0.8955194666774696,0.359192163614413
105,0.9049109772468729,0.33414558046232273
106,0.9042261781069286,0.33462057893502106
107,0.8909215377958943,0.38729077100249404
108,0.8965955759023085,0.36679428595647934
109,0.9012913339538272,0.3376831309886285
0,0.013500293384055945,4.7623927359057605
1,0.028565838174958957,4.584662367280181
2,0.04881627825104288,4.460332368083066
3,0.05625122243356644,4.337042370646743
4,0.07014282866933415,4.237648953432394
5,0.0785560551407612,4.175341617079122
6,0.0900997843201952,4.120525035972909
7,0.09802387009943868,4.0316283866818505
8,0.10946977101127897,3.9817664087273514
9,0.11377421269935653,3.9206504479146846
10,0.12883975786417343,3.874865041019818
11,0.12737233472200457,3.8369104247857297
12,0.1409704566382366,3.7672647855632158
13,0.14732929047855278,3.6973323021306377
14,0.1554490324190698,3.655327110975322
15,0.16865584174890128,3.59032223745233
16,0.17501467564169662,3.548411897777042
17,0.1806887126300135,3.500504762453241
18,0.19047153402922368,3.464270468654756
19,0.18998239243250378,3.441132946598439
20,0.2026022314745441,3.3775020135496256
21,0.21395030459984948,3.3438581459864176
22,0.21737429205232744,3.3069023784884872
23,0.2255918619929403,3.2448114084185185
24,0.23801604508653915,3.202507144013302
25,0.2385051848224361,3.165879024682132
26,0.2436900815967127,3.126989317905924
27,0.2666797107827218,3.076697462413484
28,0.2722559179086621,2.998375621940077
29,0.2791038946766276,2.9580796720976466
30,0.2948542361074267,2.9317335052234603
31,0.3043435727067713,2.8616103401064663
32,0.3131481128819673,2.834554993460216
33,0.3195069456049151,2.76332528603751
34,0.32713754669143785,2.734715092604325
35,0.34846409742897727,2.6775846715496843
36,0.36597534844761515,2.593999977798477
37,0.36489923613671105,2.553549414568744
38,0.3806495801214952,2.511529392026171
39,0.3864214440450186,2.4643921679980227
40,0.4076501653458456,2.3894940360701264
41,0.41136763749104427,2.360085087591271
42,0.42711798009096213,2.3227464729525344
43,0.4418900390207546,2.245899841874529
44,0.4425748372014967,2.226654318593715
45,0.44325963309648053,2.2418963452347382
46,0.44961846682965184,2.174348601014897
47,0.4601839122835658,2.144937869702923
48,0.48248874584281776,2.0551300293905723
49,0.4867931876897905,2.0297302924893974
50,0.5002934796904379,1.969475885970885
51,0.5044022652179708,1.9735328112416388
52,0.5087067054701607,1.9244975630398764
53,0.5200547798724586,1.8699078991837148
54,0.5307180559861405,1.8357403434855297
55,0.5565447045723022,1.7517113698960938
56,0.5439248631359009,1.7636826684670401
57,0.5538055118959819,1.7225461914636833
58,0.5300332589745171,1.8565068091578363
59,0.5675014634085503,1.6860431416630395
60,0.5793386804185205,1.627957827049887
61,0.5916650306715515,1.5882336827458945
62,0.5935237708681368,1.5678152349615162
63,0.6013500272638759,1.5364237569131844
64,0.6036000787144746,1.52968678935543
65,0.6172960280462432,1.461561280683724
66,0.6162199179700759,1.4650500583814283
67,0.6201330456883444,1.4600176040941057
68,0.6272745045943168,1.4167471513184193
69,0.6358833882357832,1.39158265493523
70,0.6333398550189048,1.389158900989709
71,0.6368616689291748,1.3595267969206037
72,0.6408726269894209,1.3576735029774412
73,0.6490901947470472,1.3227073149691821
74,0.6576012524110514,1.287480776693298
75,0.6547642331712518,1.3028273358139313
76,0.6556446858638187,1.2950947083003645
77,0.6637644268451337,1.2685273828116492
78,0.6658188212853172,1.259994305654226
79,0.6658188216585023,1.2602710522240423
80,0.6634709447610637,1.252503691237865
81,0.6726667952325288,1.2269629852700854
82,0.6801995683196845,1.2044086045095586
83,0.6814713353537879,1.205893787023863
84,0.6805908827137,1.196033794092493
85,0.6873410266396398,1.1590324737477082
86,0.70260222886808,1.1164768940722305
87,0.6994717252030576,1.1194617414143286
88,0.6845040103270102,1.1690060803216629
89,0.6979064742218746,1.110892402507092
90,0.6908628423050457,1.1488201774174256
91,0.6943846583961157,1.1324790318321047
92,0.7019174293549507,1.1081019453143122
93,0.7150264102590221,1.0703080296166558
94,0.7148307536217919,1.0473408165381066
95,0.7068088426617488,1.0840369557720928
96,0.6982977865400484,1.1236165046540287
97,0.7173742877424778,1.046468123650742
98,0.7126785343732649,1.0666616928131933
99,0.7203091361522208,1.032778543598893
100,0.7304832693929193,0.9956333370876741
101,0.733515945643134,0.9976946720461677
102,0.7393856369289861,0.9690178928368713
103,0.7365486201906922,0.9680282491611142
104,0.7386030116512267,0.9645580644995365
105,0.7414400283895204,0.9507050539447625
106,0.7382117016188111,0.9586268084503111
107,0.7330268043649334,0.9724287794710862
108,0.7348855397188601,0.9640328776484202
109,0.7513206777356185,0.9058794229843686
110,0.757777340746607,0.8939572842217686
111,0.7403639187390173,0.9421501172379584
112,0.7504402238185381,0.9159124898358908
113,0.753277243536481,0.9236759823861596
114,0.757875169438407,0.8910273160662256
115,0.7601252182825418,0.8755603050578016
116,0.7511250204044974,0.9133518778678373
117,0.7604187047836063,0.8680562793981117
118,0.7617882992849964,0.8453748359462796
119,0.7679514770719128,0.8444705607664373
120,0.7501467402971227,0.9165336210021906
121,0.7759733884576202,0.8009351351473505
122,0.7798865156977454,0.8114768936865672
123,0.7728428864952543,0.8288201018803462
124,0.7726472266101483,0.832378458537087
125,0.7786147516957702,0.7955238932593884
126,0.7655057699928497,0.8544324338436127
127,0.7722559170033969,0.8314735436160792
128,0.7805713178173387,0.8030030858176161
129,0.7646253173002826,0.8619226383453852
130,0.7848757568450152,0.7782462917500059
131,0.786930149156878,0.7776146319227789
132,0.7910389329817542,0.7686760728547214
133,0.7947564066692566,0.7449415724843338
134,0.7925063552186579,0.7499312276971466
135,0.799256505156375,0.7320290114041808
136,0.782821362882975,0.7902849670510497
137,0.7914302485478039,0.773306051323475
138,0.7973977693767842,0.7299820999074614
139,0.791136763376211,0.7636289145178674
